image_ID,David Barnes,comment,"comment, Julian",Alix?,Julian,comment Julian,Alix
TAN1802_208_0007__TAN1802_Stn_208_166_crop039,,Anthomastus sp. ,,,,,
TAN1802_208_0011__TAN1802_Stn_208_151_crop043,,Anthomastus sp. ,,,,,
TAN1802_208_0012__TAN1802_Stn_208_094_crop039,,Anthomastus sp. ,,,,,
TAN1802_208_0012__TAN1802_Stn_208_094_crop040,,Anthomastus sp. ,,,,,
TAN1802_208_0012__TAN1802_Stn_208_094_crop051,,Anthomastus sp. ,,,,,
TAN1802_208_0012__TAN1802_Stn_208_094_crop052,,Anthomastus sp. ,,,,,
TAN1802_213_0002__TAN1802_Stn_213_011_crop010,,Anthomastus sp. ,,,,,
TAN1802_213_0003__TAN1802_Stn_213_125_crop072,,Anthomastus sp. ,,,,,
TAN1802_213_0003__TAN1802_Stn_213_125_crop091,,Anthomastus sp. ,,,,,
TAN1802_213_0003__TAN1802_Stn_213_125_crop092,,Anthomastus sp. ,,,,,
TAN1802_213_0004__TAN1802_Stn_213_060_crop061,,Anthomastus sp. ,,,,,
TAN1802_213_0004__TAN1802_Stn_213_060_crop073,,Anthomastus sp. ,,,,,
TAN1802_213_0004__TAN1802_Stn_213_060_crop083,,Anthomastus sp. ,,,,,
TAN1802_213_0006__TAN1802_Stn_213_029_crop002,,Anthomastus sp. ,,,,,
TAN1802_213_0008__TAN1802_Stn_213_093_crop040,,Anthomastus sp. ,,,,,
TAN1802_213_0010__TAN1802_Stn_213_018_crop023,,Anthomastus sp. ,,,,,
TAN1802_213_0010__TAN1802_Stn_213_018_crop026,,Anthomastus sp. ,,,,,
TAN1802_213_0010__TAN1802_Stn_213_018_crop034,,Anthomastus sp. ,,,,,
tan1901_119_0008__tan1901_119_113_crop085,,Anthomastus sp. ,,,,,
tan1901_138_0004__tan1901_138_080_crop018,,Anthomastus sp. ,,,,,
JR17003_027_0003__EV_27_P26A20180304102518_crop001,,Primnoidea,,,,,
JR17003_027_0003__EV_27_P26A20180304102518_crop014,,Primnoidea,,,,,
JR17003_030_0004__EV_30_P06A20180304154121_crop034,,Stylasteridae,,,,,
PS118_11_0001__TIMER_2019_03_13_at_21_15_35_IMG_0056_crop020,,Hydrozoa,,,,,
PS118_81_0020__TIMER_2019_04_04_at_02_44_13_IMG_0180_crop045,,"Unsure, possibly Hydrozoa",,,,,
PS14_307_0001__PS14_307_0253_crop077,,Uncertain,,,,,
PS18_129_0002__PS18_129-1_043_crop062,,"Unsure, possibly Hydrozoa",,,,,
PS18_129_0003__PS18_129-1_009_crop004,,Hydrozoa,,,,,
PS18_160_0005__PS18_160-2_043_crop071,,Primnoidea,,,,,
PS81_164_0011__PS81_164-2_2013-02-11T14_40_00_8229_crop076,,Primnoidea,,,,,
PS81_192_0027__PS81_192-1_2013-02-22T21_30_01_0710_crop086,,Primnoidea,,,,,
PS81_196_0017__PS81_196-2_2013-02-24T13_12_42_2016_crop033,,"Unsure, possibly Hydrozoa",,,,,
PS81_196_0026__PS81_196-2_2013-02-24T09_51_08_1549_crop006,,Primnoidea,,,,,
PS81_196_0026__PS81_196-2_2013-02-24T09_51_08_1549_crop100,,Uncertain,,,,,
PS81_197_0002__PS81_197-3_2013-02-25T08_32_13_2060_crop023,,Hydrozoa,,,,,
PS81_197_0002__PS81_197-3_2013-02-25T08_32_13_2060_crop102,,Hydrozoa,,,,,
PS81_199_0016__PS81_199-1_2013-02-26T17_34_47_3259_crop032,,Hydrozoa,,,,,
PS81_215_0008__PS81_215-2_2013-03-01T22_15_35_4450_crop057,,Primnoellidae,,,,,
PS81_244_0021__PS81_244-1_2013-03-10T11_42_08_8008_crop104,,Uncertain,,,,,
PS96_001_0006__PS96_001-4_2015-12-23_3583_crop021,,"Hydrozoa, possible Stylasteridae",,,,,
PS96_001_0016__PS96_001-4_2015-12-23_3476_crop082,,Hydrozoa,,,,,
PS96_010_0016__PS96_010-3_2016-01-01_4128_crop101,,Hydrozoa,,,,,
PS96_010_0016__PS96_010-3_2016-01-01_4128_crop102,,Hydrozoa,,,,,
PS96_057_0002__PS96_057-3_2016-01-21_0956_crop018,,Hydrozoa,,,,,
CRS_1283_0008__DSC_0014_crop093,,Hydrozoa cf Oswaldella sp.,,,,,
JR17003_022_0005__EV_22_P13A20180303143557_crop107,,Hydrozoa cf Oswaldella sp.,,,,,
JR17003_028_0003__EV_28_P27A20180304130924_crop088,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0004__DSC0025_crop027,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0004__DSC0025_crop044,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0004__DSC0025_crop045,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0004__DSC0025_crop093,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0004__DSC0025_crop094,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0008__DSC0017_crop010,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0008__DSC0017_crop022,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0012__DSC0033_crop033,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0012__DSC0033_crop034,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0012__DSC0033_crop035,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0012__DSC0033_crop040,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0012__DSC0033_crop046,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0012__DSC0033_crop052,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_BC1_0015__DSC0123_crop058,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_KC3_0015__DSC0348_crop090,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_KC3_0043__DSC0303_crop083,,Hydrozoa cf Oswaldella sp.,,,,,
NBP1502_KC3_0065__DSC0201_crop016,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop062,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop063,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop064,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop070,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop071,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop072,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop073,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop076,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop083,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop084,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop088,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop089,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop090,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop094,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop095,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop096,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop101,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop102,,Hydrozoa cf Oswaldella sp.,,,,,
PS14_304_0004__PS14_304_0416_crop108,,Hydrozoa cf Oswaldella sp.,,,,,
PS18_179_0002__PS18_179-1_023_crop090,,Hydrozoa cf Oswaldella sp.,,,,,
PS81_194_0018__PS81_194-1_2013-02-23T18_46_20_0983_crop009,,Hydrozoa cf Oswaldella sp.,,,,,
PS81_194_0018__PS81_194-1_2013-02-23T18_46_20_0983_crop010,,Hydrozoa cf Oswaldella sp.,,,,,
PS81_194_0018__PS81_194-1_2013-02-23T18_46_20_0983_crop021,,Hydrozoa cf Oswaldella sp.,,,,,
PS81_194_0018__PS81_194-1_2013-02-23T18_46_20_0983_crop022,,Hydrozoa cf Oswaldella sp.,,,,,
PS81_194_0018__PS81_194-1_2013-02-23T18_46_20_0983_crop027,,Hydrozoa cf Oswaldella sp.,,,,,
PS81_194_0018__PS81_194-1_2013-02-23T18_46_20_0983_crop072,,Hydrozoa cf Oswaldella sp.,,,,,
PS96_001_0016__PS96_001-4_2015-12-23_3476_crop085,,Hydrozoa cf Oswaldella sp.,,,,,
JR17003_028_0001__EV_28_P20A20180304124130_crop017,,Uncertain,,,,,
NBP1502_KC3_0063__DSC0340_crop042,,Uncertain,,,,,
PS14_270_0003__PS14_270_1050_crop035,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop009,,Primnoidae,,,,,
PS14_276_0001__PS14_276_0889_crop010,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop020,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop021,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop022,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop032,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop033,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop034,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop035,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop036,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop044,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop046,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop047,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop048,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop058,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop059,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop060,,Uncertain,,,,,
PS14_276_0001__PS14_276_0889_crop072,,Uncertain,,,,,
PS14_276_0002__PS14_276_0902_crop050,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop053,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop065,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop066,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop075,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop078,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop079,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop080,,Hydrozoa,,,,,
PS14_276_0002__PS14_276_0902_crop081,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop082,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop083,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop094,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop095,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop107,,Primnoidae,,,,,
PS14_276_0002__PS14_276_0902_crop108,,Hydrozoa,,,,,
PS14_276_0003__PS14_276_0885_crop067,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop001,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop002,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop003,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop004,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop005,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop006,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop007,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop008,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop014,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop015,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop016,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop017,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop019,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop020,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop021,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop028,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop029,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop030,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop040,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop047,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop048,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop058,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop059,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop060,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop071,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop082,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop083,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop092,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop094,,Hydrozoa,,,,,
PS14_276_0005__PS14_276_0892_crop097,,Primnoidae,,,,,
PS14_276_0005__PS14_276_0892_crop098,,Hydrozoa,,,,,
PS14_276_0005__PS14_276_0892_crop103,,Hydrozoa,,,,,
PS14_276_0005__PS14_276_0892_crop104,,Hydrozoa,,,,,
PS14_276_0007__PS14_276_0881_crop001,,Hydrozoa,,,,,
PS14_276_0007__PS14_276_0881_crop002,,Hydrozoa,,,,,
PS14_276_0007__PS14_276_0881_crop004,,Primnoidae,,,,,
PS14_276_0007__PS14_276_0881_crop005,,Porifera?,,,,,
PS14_276_0007__PS14_276_0881_crop007,,Hydrozoa,,,,,
PS14_276_0007__PS14_276_0881_crop008,,Hydrozoa,,,,,
PS14_276_0007__PS14_276_0881_crop010,,Hydrozoa,,,,,
PS14_276_0007__PS14_276_0881_crop011,,Hydrozoa,,,,,
PS14_276_0007__PS14_276_0881_crop017,,Hydrozoa,,,,,
PS14_276_0007__PS14_276_0881_crop022,,Primnoidae,,,,,
PS14_276_0007__PS14_276_0881_crop023,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop024,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop035,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop046,,Porifera,,,,,
PS14_276_0007__PS14_276_0881_crop047,,Hydrozoa,,,,,
PS14_276_0007__PS14_276_0881_crop054,,Hydrozoa,,,,,
PS14_276_0007__PS14_276_0881_crop055,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop059,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop060,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop069,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop071,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop072,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop083,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop084,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop086,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop094,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop097,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop098,,Uncertain,,,,,
PS14_276_0007__PS14_276_0881_crop099,,Uncertain,,,,,
PS14_276_0008__PS14_276_0894_crop004,,Uncertain,,,,,
PS14_276_0008__PS14_276_0894_crop011,,Uncertain,,,,,
PS14_276_0008__PS14_276_0894_crop016,,Hydrozoa,,,,,
PS14_276_0008__PS14_276_0894_crop017,,Uncertain,,,,,
PS14_276_0008__PS14_276_0894_crop021,,Uncertain,,,,,
PS14_276_0008__PS14_276_0894_crop022,,Porifera?,,,,,
PS14_276_0008__PS14_276_0894_crop037,,Uncertain,,,,,
PS14_276_0008__PS14_276_0894_crop044,,Uncertain,,,,,
PS14_276_0008__PS14_276_0894_crop045,,Uncertain,,,,,
PS14_276_0008__PS14_276_0894_crop049,,Uncertain,,,,,
PS14_276_0008__PS14_276_0894_crop050,,Uncertain,,,,,
PS14_276_0008__PS14_276_0894_crop051,,Uncertain,,,,,
PS14_276_0008__PS14_276_0894_crop054,,Primnoisis cf antarctica?,,,,,
PS14_276_0008__PS14_276_0894_crop055,,Primnoisis cf antarctica?,,,,,
PS14_276_0008__PS14_276_0894_crop056,,Primnoisis cf antarctica?,,,,,
PS14_276_0008__PS14_276_0894_crop061,,Primnoisis cf antarctica?,,,,,
PS14_276_0008__PS14_276_0894_crop062,,Uncertain,,,,,
PS14_276_0008__PS14_276_0894_crop067,,Primnoisis cf antarctica?,,,,,
PS14_276_0008__PS14_276_0894_crop068,,Primnoisis cf antarctica?,,,,,
PS14_276_0008__PS14_276_0894_crop091,,Hydrozoa,,,,,
PS14_276_0008__PS14_276_0894_crop099,,Primnoidae,,,,,
PS14_278_0001__PS14_278-2_0772_crop010,,Hydrozoa,,,,,
PS14_278_0005__PS14_278-3_0673_crop017,,Primnoidae,,,,,
PS14_278_0005__PS14_278-3_0673_crop018,,Primnoidae,,,,,
PS14_280_0004__PS14_280_0611_crop007,,Hydrozoa,,,,,
PS14_280_0004__PS14_280_0611_crop043,,Hydrozoa,,,,,
PS14_307_0001__PS14_307_0253_crop091,,Primnoidae,,,,,
PS14_307_0003__PS14_307_0244_crop026,,Primnoidae,,,,,
PS14_307_0004__PS14_307_0278_crop028,,Uncertain,,,,,
PS14_307_0004__PS14_307_0278_crop102,,Uncertain,,,,,
PS14_307_0006__PS14_307_0295_crop072,,Primnoidae,,,,,
PS14_307_0007__PS14_307_0234_crop048,,Uncertain,,,,,
PS96_001_0002__PS96_001-4_2015-12-23_3416_crop099,,Hydrozoa,,,,,
PS96_001_0002__PS96_001-4_2015-12-23_3416_crop103,,Primnoisis cf antarctica?,,,,,
PS96_001_0008__PS96_001-4_2015-12-23_3535_crop060,,Hydrozoa cf Oswaldella sp. ,,,,,
PS96_001_0008__PS96_001-4_2015-12-23_3535_crop072,,Primnoisis cf antarctica?,,,,,
PS96_001_0008__PS96_001-4_2015-12-23_3535_crop099,,Hydrozoa,,,,,
PS96_057_0009__PS96_057-3_2016-01-21_1049_crop012,,Hydrozoa,,,,,
NBP1502_KC3_0023__DSC0313_crop010,,Uncertain,,,,,
NBP1502_KC3_0023__DSC0313_crop074,,Octocorallia,,,,,
PS14_260_0001__PS14_260_1138_crop025,,Uncertain,,,,,
PS14_260_0001__PS14_260_1138_crop027,,Uncertain,,,,,
PS14_260_0001__PS14_260_1138_crop052,,Uncertain,,,,,
PS14_260_0005__PS14_260_1112_crop068,,Uncertain,,,,,
PS14_280_0004__PS14_280_0611_crop054,,Uncertain,,,,,
PS14_285_0001__PS14_285_0553_crop043,,Uncertain,,,,,
PS14_285_0001__PS14_285_0553_crop054,,Octocorallia,,,,,
PS14_285_0001__PS14_285_0553_crop066,,Uncertain,,,,,
PS14_294_0004__PS14_294_0349_crop019,,Octocorallia,,,,,
PS14_304_0007__PS14_304_0373_crop041,,Uncertain,,,,,
PS14_304_0008__PS14_304_0406_crop090,,Uncertain,,,,,
PS14_305_0004__PS14_305_0128_crop057,,Uncertain,,,,,
PS14_305_0004__PS14_305_0128_crop069,,Uncertain,,,,,
PS14_306_0004__PS14_306_0205_crop047,,Uncertain,,,,,
PS14_306_0004__PS14_306_0205_crop058,,Octocorallia,,,,,
PS14_307_0001__PS14_307_0253_crop055,,Uncertain,,,,,
PS14_307_0001__PS14_307_0253_crop064,,Uncertain,,,,,
PS14_307_0007__PS14_307_0234_crop036,,Octocorallia,,,,,
PS18_160_0002__PS18_160-2_019_crop017,,Octocorallia,,,,,
PS18_160_0004__PS18_160-2_012_crop021,,Octocorallia,,,,,
PS18_160_0007__PS18_160-2_058_crop033,,Octocorallia,,,,,
PS18_165_0004__PS18_165-1_013_crop032,,Octocorallia,,,,,
PS81_197_0007__PS81_197-3_2013-02-25T10_59_21_2369_crop034,,Octocorallia,,,,,
PS81_199_0016__PS81_199-1_2013-02-26T17_34_47_3259_crop028,,Octocorallia,,,,,
PS81_199_0031__PS81_199-1_2013-02-26T18_40_20_3397_crop052,,Uncertain,,,,,
PS81_222_0015__PS81_222-2a_2013-03-03T16_13_48_5504_crop081,,Octocorallia,,,,,
PS96_106_0006__PS96_106-2_2016-01-31_0015_crop012,,Uncertain,,,,,
AA2011_CTD135_CAM88_0001__IMG_0502_crop056,,Y,,,,,
NBP1502_BC1_0001__DSC0070_crop008,,Y,,,,,
PS118_39_0059__TIMER_2019_03_24_at_05_25_06_IMG_2306_crop015,,Y,,,,,
PS81_116_0023__PS81_116-3_2013-01-26T15_30_46_5345_crop067,,Y,,,,,
PS81_164_0019__PS81_164-2_2013-02-11T15_45_21_8376_crop057,,Y,,,,,
PS81_196_0026__PS81_196-2_2013-02-24T09_51_08_1549_crop028,,Y,,,,,
PS81_196_0031__PS81_196-2_2013-02-24T12_20_54_1888_crop007,,Y,,,,,
PS81_196_0031__PS81_196-2_2013-02-24T12_20_54_1888_crop041,,Y,,,,,
PS81_196_0033__PS81_196-2_2013-02-24T13_19_17_2030_crop030,,Y,,,,,
PS81_198_0010__PS81_198-2_2013-02-26T08_06_37_2597_crop041,,Y,,,,,
PS81_198_0010__PS81_198-2_2013-02-26T08_06_37_2597_crop066,,Y,,,,,
PS81_198_0010__PS81_198-2_2013-02-26T08_06_37_2597_crop076,,Y,,,,,
PS81_198_0010__PS81_198-2_2013-02-26T08_06_37_2597_crop077,,Y,,,,,
PS81_198_0010__PS81_198-2_2013-02-26T08_06_37_2597_crop089,,Y,,,,,
PS81_198_0010__PS81_198-2_2013-02-26T08_06_37_2597_crop101,,Y,,,,,
PS81_198_0010__PS81_198-2_2013-02-26T08_06_37_2597_crop102,,Y,,,,,
PS81_198_0039__PS81_198-2_2013-02-26T10_15_14_2858_crop008,,Y,,,,,
PS81_198_0039__PS81_198-2_2013-02-26T10_15_14_2858_crop062,,Y,,,,,
PS81_198_0039__PS81_198-2_2013-02-26T10_15_14_2858_crop079,,Y,,,,,
PS81_200_0005__PS81_200-1_2013-02-27T10_49_40_3691_crop024,,Y,,,,,
PS81_200_0008__PS81_200-1_2013-02-27T10_14_10_3616_crop020,,Y,,,,,
PS81_200_0009__PS81_200-1_2013-02-27T11_01_41_3714_crop077,,Y,,,,,
PS81_200_0009__PS81_200-1_2013-02-27T11_01_41_3714_crop089,,Y,,,,,
PS81_200_0009__PS81_200-1_2013-02-27T11_01_41_3714_crop101,,Y,,,,,
PS81_222_0001__PS81_222-2b_2013-03-03T21_16_06_6137_crop092,,Y,,,,,
PS81_222_0001__PS81_222-2b_2013-03-03T21_16_06_6137_crop093,,Y,,,,,
PS81_222_0001__PS81_222-2b_2013-03-03T21_16_06_6137_crop104,,Y,,,,,
PS81_222_0001__PS81_222-2b_2013-03-03T21_16_06_6137_crop105,,Y,,,,,
PS81_222_0002__PS81_222-2b_2013-03-03T17_36_27_5615_crop010,,Y,,,,,
PS81_222_0002__PS81_222-2b_2013-03-03T17_36_27_5615_crop014,,Y,,,,,
tan0802_080_0002__tan0802_080_0011_crop098,,Y,,,,,
tan0802_080_0002__tan0802_080_0011_crop099,,Y,,,,,
tan0802_080_0010__tan0802_080_0024_crop105,,Y,,,,,
JR17003_027_0002__EV_27_P12A20180304095147_crop040,,X Ascidian?,,,,,
JR17003_027_0003__EV_27_P26A20180304102518_crop066,,X Worm tubes?,,,,,
JR17003_027_0004__EV_27_P06D20180304093431_crop028,,"X Worms tubes, the yellow amd white are likely sponges",,,,,
LMG1311_2_0015__DSC0071_crop079,,Y Glass sponge,,,,,
NBP1502_KC12_0003__DSC0228_crop088,,Y Demosponge,,,,,
PS118_69_0010__TIMER_2019_03_31_at_13_58_42_IMG_0967_crop007,,Y,,,,,
PS118_81_0023__TIMER_2019_04_03_at_21_47_56_IMG_0034_crop060,,Y,,,,,
PS118_81_0028__TIMER_2019_04_04_at_00_06_01_IMG_0162_crop104,,Y Glass sponge,,,,,
PS118_81_0035__TIMER_2019_04_04_at_00_25_40_IMG_0243_crop051,,Y Mixture of glass and demosponges,,,,,
PS118_81_0046__TIMER_2019_04_04_at_02_40_48_IMG_0167_crop012,,Y demosponge,,,,,
PS81_185_0010__PS81_185-1_2013-02-19T07_40_37_8584_crop052,,X Sea urchin?,,,,,
PS81_185_0015__PS81_185-1_2013-02-19T09_30_45_8833_crop053,,Y Glass sponge,,,,,
PS81_197_0008__PS81_197-3_2013-02-25T10_01_15_2248_crop008,,Y Mixture of glass and demosponges,,,,,
PS81_197_0012__PS81_197-3_2013-02-25T09_47_36_2221_crop055,,Y ,,,,,
PS81_197_0014__PS81_197-3_2013-02-25T09_19_54_2160_crop082,,Y ,,,,,
PS81_197_0014__PS81_197-3_2013-02-25T09_19_54_2160_crop101,,Y ,,,,,
PS81_197_0018__PS81_197-3_2013-02-25T10_38_39_2326_crop044,,Y ,,,,,
PS81_197_0018__PS81_197-3_2013-02-25T10_38_39_2326_crop076,,Y,,,,,
PS81_197_0019__PS81_197-3_2013-02-25T09_39_32_2204_crop088,,X Worm tubes?,,,,,
PS81_199_0023__PS81_199-1_2013-02-26T18_23_22_3361_crop021,,Y,,,,,
PS81_199_0040__PS81_199-1_2013-02-26T17_19_54_3227_crop043,,Y,,,,,
PS81_222_0012__PS81_222-2a_2013-03-03T15_22_56_5375_crop002,,Y,,,,,
PS81_222_0012__PS81_222-2a_2013-03-03T15_22_56_5375_crop017,,Y,,,,,
PS81_222_0016__PS81_222-2b_2013-03-03T19_18_23_5859_crop048,,Y,,,,,
PS81_237_0012__PS81_237-2_2013-03-08T08_52_37_7236_crop061,,Y,,,,,
PS96_001_0005__PS96_001-4_2015-12-23_3481_crop060,,X Egg sac?,,,,,
TAN1802_179_0008__TAN1802_179_103_crop049,,Y Glass sponge,,,,,
TAN1802_191_0001__TAN1802_Stn_191_238_crop086,,Y Glass sponge,,,,,
TAN1802_191_0004__TAN1802_Stn_191_080_crop029,,Y Glass sponge,,,,,
TAN1802_191_0004__TAN1802_Stn_191_080_crop031,,Y Glass sponge,,,,,
TAN1802_191_0004__TAN1802_Stn_191_080_crop066,,Y Glass sponge,,,,,
TAN1802_191_0008__TAN1802_Stn_191_105_crop066,,Y Glass sponge,,,,,
TAN1802_191_0008__TAN1802_Stn_191_105_crop078,,Y Glass sponge,,,,,
TAN1802_191_0008__TAN1802_Stn_191_105_crop089,,Y Glass sponge,,,,,
TAN1802_191_0008__TAN1802_Stn_191_105_crop101,,Y Glass sponge,,,,,
TAN1802_195_0005__TAN1802_Stn_195_191_crop088,,Y Glass sponge,,,,,
TAN1802_195_0007__TAN1802_Stn_195_161_crop019,,Y Glass sponge,,,,,
TAN1802_195_0007__TAN1802_Stn_195_161_crop045,,Y Glass sponge,,,,,
TAN1802_195_0007__TAN1802_Stn_195_161_crop068,,Y,,,,,
TAN1802_207_0008__TAN1802_Stn_207_105_crop078,,Y,,,,,
tan1901_138_0011__tan1901_138_155_crop051,,"X not sure, base of dead coral?",,,,,
tan1901_138_0012__tan1901_138_095_crop023,,Y,,,,,
tan1901_190_0005__tan1901_190_192_crop063,,X coral?,,,,,
tan1901_190_0005__tan1901_190_192_crop099,,X coral?,,,,,
JR17001_AI_0002__BBX1.0520171127211536_crop011,,Y? could be coral,,,,,
JR17001_AI_0002__BBX1.0520171127211536_crop073,,Y? could be coral,,,,,
